score,review,y
5.0,가성비짱인 소고기집이네요 친절하게 잘 해주시고 서비스도 좋아서 다음에 또 가려구요 소고기뭇국 완전 맛있게 잘 먹었어요,1
5.0,,1
1.0,"별로에요 저렴하지도 않고 저렴한 것처럼 표기하고 저렴한 퀄리티... 같은 품질이라하면, 죽동 자체가 비싼편인것 같아요... 친절하지 않은건 둘째치고, 항상 그런 곳이 위생도 별로더라고요. ...남자사장님은 친절하신 것 같은데... 단체로 갈곳 찾다가 어쩔수 없이 갔는데, 치우는것도 대충, 닦는거 대충! 소독도 딱히 안하는 것 같습니다. 코로나 시국에 한 명만 갔다하면 집단 감염 되기 딱 좋은 듯요... 요새는 코로나로 잠시 휴업했내요일단 가격은 싼편도 아니고 적당한 정도인데 맛은 별로 였어요~같이 가신분들도 평가가 안좋내요ㅜ 대학가라 학생들이 좋아할 법한 맛? 학생들 입장에선 한 끼론 비싸서 안 올법한",0
5.0,우리집 애들은 요기 소고기만 잘먹어요!잘먹으니까 더 가고 싶은 식당이에요!이번에도 너무너무 역시 맛있네요!저는 구워주시는고기도 맛나구 된장밥이 정말 너무 맛있어요!오래오래 있어주세요🙏🏻,1
5.0,고기 질도 좋고 깔끔해요 좋아요,1
5.0,한우의 특등급느낌이 완전한 맛을느끼도록 해준점이 큰 장점인거 같다밑반찬들도 깔끔해서 손님들 대접에 부족함이 없을듯함!,1
5.0,,1
5.0,사장밥 마무리!!,1
2.0,맛있으나 손님 응대방식이 많이 아쉽다.,0
1.0,예약 안하면 응대도 안하는 곳. 예약 안했고 만석이면 가능한 시간 안내나 예약제 안내를 해주는데  예약 안했다 하니 그대로 아무말 없이 바로 뒤돌아가네요식사 언제 가능하냐고 먼저 물어보니 그제야 겨우 다음 식사 시간 알려주는데 바쁜 가게 손님이 가게 눈치를 봐야하나요? 적어도 기본적인 응대는 하셔야지요이런 식의 컴플레인 걸어본 적도 이런 곳 경험해본 적도 없었는데 다른 지점도 갈 일 없을 듯예약에 신경 쓰라는 다른 리뷰도 있네요,0
4.0,,1
5.0,숙성한우가 살살녹네요~ 콜키지 프리! 잘먹고 갑니다,1
3.0,"분위기는 깔끔한 편이라 좋긴 한데, 주변 주차가 워낙 헬이라 참고하시구요. 그렇다고 따로 주차장 있진 않아서 알아서 헬같은 길가에 잘 세워야합니다. 솔직히 더 합리적으로 괜찮은 소고기 먹을 수 있는 곳들이 있어서 가격대비 맛은 보통이예요. 다 떠나서 직원들이 구워주는 건 좋은 데, 맘까지 불편하게 서두르는 면이 있고, 급하게 치워버리니까 눈치 보면서 먹게 만드는 상황이 나갈 때까지 있으니까 그 점은 좀 개선되었으면 합니다. 추가로 육회도 먹었는데, 고기는 나쁘지 않은데 육회 양념이 좀 miss네요..",0
1.0,"원래 좋아했으니연말 큰모임 예약 시큰 부도덕을 저지름.사장님. 그렇게 장사하지마세요.종업원들 친절하고 고기맛 그럭저럭.반찬 깔끔. 나중에 주는 된장밥 죽여줌.단, 예약은 매우 주의하시길...",0
4.0,합리적인 가격으로 질좋은 한우 먹을수 있음1인분 35000-38000 정도안심<등심<새우살 차돌된장은 그닥..,1
5.0,,1
5.0,궁동 대학가 고기집 중에선 여기가 제일 좋은 것 같습니다,1
4.0,무난무난한 고깃집 고기 괜찮고 친절하세용세트메뉴 2명정도서 먹기 좋은듯용,1
1.0,,0
5.0,,1
5.0,슴슴해서 추운날 자극적이지 않은 국물 요리 먹고 싶을 때 종종 가는데 맛있음!가격이 저렴하진 않지만 성인여자 3명이서 나베 1개 시켜도 배부를 정도로 양은 넉넉한듯(주관적인 기준),1
5.0,전 모츠나베를 사랑합니다,1
3.0,지극히 평범가라아게 맛있음,0
5.0,,1
5.0,여자알바생분 너무 착하셔서 일단 좋았음! 음식도 맛있고 앙도 많고 결국 죽은 다 못 먹고 나옴 ㅋㅋㅋㅋㅋㅜ 매장도 조용하고 좋아요,1
5.0,분위기와 메뉴들이 괜찮다,1
1.0,서빙보는 직원이 너무 불친절하네요테이블은 끈적거리고 여름시즌메뉴인 메밀소바는 너무 짜고요…별루입니다 ㅡㅡ;,0
5.0,,1
5.0,맛 청결도 분위기 모든 것이 훌륭 메뉴는 샌드위치와 전골을 추천. 다른건 장점이 없음손님 접대에 최적화 되어있는 무난한 맛집,1
4.0,맛있게 잘먹구왔습니당ㅎ분위기도 좋았어용또 먹으러갈게융,1
5.0,따뜻한 스끼야끼에 좋은 분위기 너무 좋았습니다. 아쉬운건 계절뿐 봄이 아닌 겨울이라면 더 좋았을 것 같네요,1
4.0,가성비 생각안하면 괜찮음연어 덮밥은 별로였고 전골류가 먹을만함,1
1.0,,0
5.0,"오늘 연어초밥 2개 4천원, 돈가스 만천9백원 혼밥하고 왔습니다~ 혼자임에도 눈치보지않고 편안히 먹을 수있었고 가게 내부 분위기, 음식 플레이팅, 맛, 가격, 직원분들 모두 완벽했습니다. 특히 연어 초밥에 연어, 비린내 없이 훌륭했습니다.  맛있는 음식, 친절한 응대 정말 감사하구 재방문의사 있습니다^0^",1
5.0,"너무맛있네요,,",1
4.0,,1
5.0,스끼야끼랑 타마고산도 모두 최고입니다. 서울서 스끼야끼나 산도 파는 집 여러 군데 가봤는데....ㅠㅠ여기가 최고입니다.,1
5.0,,1
4.0,,1
4.0,가끔 들러서 식사하기에 좋은 곳,1
4.0,"카페인 듯 잘 꾸며진 일식집1. 타마고산도는 정말 강추다! (다른 식사 후에 이거랑 차만 마셔도 좋을 정도다)2. 나베는 약간 글쎄? 담긴 것은 예쁘게 나오고 양도 넉넉하지만, 스기야키의 국물이 깊지 않아서 약간 실망했다ㅠ 뭐랄까 너무 간장느낌가격도 좀 았는 편이기 때문에 별점은 4점",1
5.0,스시나 사시미는 먹어봤지만 일본식 비스트로는 처음 가봤네요가격은 비쥬얼이나 맛에 비해 비싸지 않았구요메뉴 하나하나 설명해줘서 좋았습니다대전에 안살아서 아쉽네요..,1
4.0,일본식 비스트로 느낌. 메뉴는 캐쥬얼하고 분위기는 고급스럽다. 스키야키(28000)는 한우를 썼음에도 고기가 적지 않게 나온다. 맛도 괜찮고 다른 메뉴들도 기대가 됨,1
5.0,핑크치킨이 특이하고 맛있음. 치맥하기 좋음,1
4.0,다양한 종류의 치킨이 있어요맛있어요,1
5.0,,1
5.0,,1
5.0,맛나고 깔끔해요,1
5.0,,1
5.0,,1
5.0,맛있고 친절합니다 해물떡볶이 해물 불맛이랄까 그런게 느껴지고 샐러드도 정말 신선한 맛입니다 파스타도 양이 적지않음,1
5.0,해물떡볶이 🤤,1
4.0,갔다온지 좀 됬지만개인기록용^^ 맛있음 굳굳오씨랑 비빌정도,1
1.0,정말  왜  줄서서 먹는지  이해안감주변인들이  가자해서 오랜만에 깜박하고 가면 진짜  끄적거리고 나옴맛 1도없음 직원들도 별로임,0
4.0,맛있음 ㅠㅠ실비김치 너무매운데조금씩먹으면 맛나요 🩶,1
1.0,종업원이 할많하않으로 싸가지 없어요음식도 저번에 왔을 땐 괜찮았는데 늦게 나온 칼국수가 짰어요..그냥 음식이 평범한 맛입니다...;;,0
5.0,맛있어요!! 불맛 강함,1
2.0,,0
5.0,맛과 가격 둘 다 좋음! 쭈꾸미가 신선했음,1
5.0,맛있어요 특히 매콤한 김치 맛있어요,1
4.0,,1
5.0,2명이서 쭈2 칼1 밥1이 국룰,1
3.0,저녁 한끼 먹기 딱 좋은 곳~!김치는 칼국수랑 같이 먹어도 힘들 정도로 어어어엄청 매움,0
5.0,맛잇어요,1
2.0,양은많은데 맛은그닥.. 내가원하던 시원한맛이아니였음ㅜ,0
4.0,칼국수는 무난하게 맛있었고 김치는 개돌은거마냥 매움 맵찔이라 쬐끔씩만 먹었는데도..쭈꾸미는 불향나서 맛있었다주말기준 오픈 30분만에 홀 꽉참,1
5.0,해장하러 가기 쳐 직입니다.,1
3.0,물총칼국수 국물 개운하고 맛있어요 물총조개는 비려요김치는 진짜 매워요 ㅠㅠ주차 편리,0
3.0,사실 왜 맛집인지 잘..🥹김치도 적당히 먹을수있는것도 있음 좋겠는데넘 맵기만해요...ㅠㅠ칼국수도 짱맛있다! 이건아님 걍 칼국수임 하지만 내부는 깔끔깨끗함 친절하지는 않음,0
4.0,오픈하자마자 갔어요무난하게 괜찮았습니당,1
5.0,대전에 칼국수집 많지만이집이 맛있고 깨끗하고 제일 좋음.김치도 맛있고 매워요.불맛나는 쭈꾸미도 맛있고요.근데 가격이 계속 오르네요.점심시간이나 주말에 가면 웨이팅 오래걸림.,1
5.0,손칼국수 수육 손칼국수만 먹어도 배가 불러요. 맛나요. 수육도 맛나고 한 그릇 다 먹었네요.,1
5.0,"만족, 또 만족입니다. 사람이 많아서 먹을때 힘들긴 하지만 한편으론 오래 장사하실것 같아서 안심...",1
4.0,맛도 괜찮고 매장도 깔끔해요. 수육 먹었는데 고기도 괜찮습니다,1
1.0,칼국수는 평범. 쭈꾸미볶음도 평범. 친절하지 않고 왜 유명한지 모르겠음. 무엇보다 계란찜이 상해서 나옴. 아무리 생각해도 왜 맛집으로 알려졌지 이상함… 매운 실비김치 때문인가…,0
5.0,"칼국수 1인분 8,500원반찬은 매운김치&단무지맛있어요!!겉절이가 맵고 달고 시원한맛이라 칼국수랑 궁합이 잘맞아요~평일 저녁시간인데도 손님이 많은걸보니 주말은 피해야겠어요!",1
4.0,웨이팅이 길다는 게 단점,1
4.0,칼국수 너무 맛있어요. 근데 김치가 너무 매워서 같이 먹을 수가 없어요. 버려지니 아깝기도 하고 칼국수만 먹게 되니 좀 아쉬워요.,1
4.0,칼국수맛있음김치는많이맵다단무지맛집,1
5.0,쭈꾸미볶음 진짜 맛있어요,1
3.0,,0
5.0,,1
5.0,대전 최고의 칼국수! 김치랑 쭈꾸미가 좀 매울 수 있는데 칼국수랑 같이 먹으면 조합이 완전 최고예요!대전에서 칼국수 몇 군데 먹어봤는데 여기가 제일 맛있었습니다!! 기다리는 거 엄청 싫어하는데 자리도 많고 회전도 나름 빨라서 사람 많아도 빨리 순서가 돌아와서 괜찮았어요,1
4.0,핵존맛!! 수육 꼭 먹어보세요. 칼국수 나오는 시간이 좀 걸려서 1점 뺐어용. 나머진 최고!,1
3.0,맛은 있으나 웨이팅 및 가끔 직원들이 불친절,0
5.0,,1
5.0,괜찮음,1
5.0,잘먹고갑니다~,1
5.0,"쭈꾸미, 칼국수 둘 다 너무 맛있어요! 둘이 가더라도 쭈꾸미2인 칼국수1인 시키세요~",1
5.0,조개 맛 진하고 맛있습니다 ㅎㅎㅎ 혼자가서 쭈꾸미를 못먹은게 아쉽네요ㅠㅠ,1
3.0,유명한거만큼은 아님..,0
4.0,맛있었다 다른데도 맛있겟지?,1
5.0,손칼국수 진짜 맛있네요!! 국물도 깔끔하고 밀가루 냄새 안나용!주꾸미볶음도 매콤하니 밥에 쓱쓱 비며 먹으니까 말이 필요없네욤 ㅎㅎ~!😋😋그리구 김치가 되게 매콤하니 맛있어요 🫶,1
4.0,칼국수와 물총은 신의 조합. 쭈꾸미는 곁들여진 콩나물이 일품.,1
2.0,왜 인기인지 잘 모르겠음.. 물총탕이라는 이름이 특별할뿐입니다. 저렴하긴 한데 대전이 다 저렴한 것같아요,0
3.0,쭈꾸미 맵고짬. 칼국수는 면빨인데 쫄깃한맛이 없고 흐물. 김치 맛남..가성비는 좋다,0
5.0,"칼국수 8,000원! 국물이 시원하고 맛있다. 가성비 최고 맛집",1
4.0,,1
5.0,남자 둘이서 칼국수 2인 쭈꾸미 2인 가능이요. 칼국수가 특별한지는 모르겠는데 쭈꾸미 맛있어요. 김치는 리얼 너무 매워요.,1
5.0,맛있어요수육은 기대를 안하고 시켰는데 우마이2인기준 칼국수 2인분은 양이 많다 다음에는 쭈꾸미에 칼국수 하나만 시켜먹을듯(면 비벼먹어도 맛있음),1
3.0,대전 물총칼국수 유명한집이랑 비교해보면 간은 좀 싱겁고 면을 너무 익혀줘요 그래도 칼국수 좋아하는 사람은 도전할만 할 듯!,0
5.0,일단 맛있다. 김치가 많이 매운편인데 칼국수랑 같이 먹기에는 적당하게 느껴짐 돌 씹히고 이런거 없이 깔끔하고 좋음,1
4.0,김치 너무 매워요 감당안됨,1
5.0,,1
4.0,"출장갔다가 현지분 추천으로 방문.2인이 쭈꾸미2,칼국수1,밥2 주문.쭈꾸미는 2인분부터 주문 가능. 밥은 따로 주문해야 함. 불향나는 쭈꾸미 맛.칼국수 양 많은 편. 조개(=물총)양도 많음.김치 엄청 매움. 위장에 불나서 거의 손도 못댐. 칼국수와 조화는 좋은 편임. 하지만 매움.대기는 많지만 회전률 빠른편. 주차장 있음.근처에 있다면 자주 갈 가게.",1
5.0,물총탕 제일 맛있는 집쭈꾸미도 불맛 나고 맛있음김치는 엄청 매움,1
4.0,웨이팅이 많지만 금방 빠져요. 2층에 웨이팅룸도 있어서 기다리기 좋아요,1
5.0,,1
4.0,칼국수 맛있어요. 안 매운 김치도 있으면 좋겠어요,1
5.0,,1
4.0,맛 보통이어요 ㅎㅋㅎ,1
4.0,혼자 가서 찾아먹을 정도로 내 최애 칼국수 집이였음. 그러나 가게 위치 변경 후 칼국수 쭈꾸미 전부 맛 바꼈음 이전 맛 하나도 안나고 그냥 흔한 집 됨 그래도 여느 다른 지역보다는 훨씬 맛있다,1
5.0,다 맛있어요 콩나물 짱짱,1
4.0,칼국수랑 쭈꾸미 맛있어요 ㅋㅋ,1
5.0,맛있게 먹고 왔어요~,1
3.0,,0
5.0,"양, 가격, 맛, 영양 모두 개추천! 서울의 명동 칼국수 같은 맛이 남.",1
2.0,쭈꾸미 핵싱겁네요 칼국수는 구냥구넝 그래요 쭈꾸미 괜히시킴 수육먹을껄 흑흑 김치매워서 맛있았어요 김치랑 칼국수 잘맞는느낌 다시가면 쭈꾸미 다신 안시킴,0
2.0,,0
4.0,"맛있어요 대전사람들이 mi쳐하는맛,, 오씨랑 비슷해요",1
5.0,가끔 생각 나서 혼자 찾아갑니다.그리고 수육은 포장도 자주하게 되었습니다.제가 몇년 전부터 육식을 하지 않는데 필요에 따라 삶은 고기나 족발 등만 조금 먹습니다.,1
3.0,명성에 비해 평범해진 맛입니다,0
5.0,생각외로 너무 맛있었다 서버분들도 친절함 쭈꾸미 2인분부터 주문가능하고 1.8인데 가격대비 양많아요. 칼국수는 1인분도 판매해서 곁들여 먹기 좋음. 국물 시원하고 좋았음,1
5.0,칼국수랑 쭈꾸미 둘다 맛있습니다 :),1
2.0,굳이 찾아가서 먹을집은 아닙니다,0
5.0,,1
5.0,,1
5.0,쭈꾸미 칼국수 다 맛나요,1
5.0,칼국수 국물 시원하고 맛잇어요 ㅠㅠ,1
3.0,,0
5.0,김치 엄청 매워요담날 피똥 싸요글고 가게 앞에 인도위 보도블럭에 주차선 처럼 되어 있어 주차 했더니 불법주차 과태료 날라 왔어요. 주말에 갔는데 공무원 단속 한건 아니고 주변에 온천손칼국수 장사 잘되니까 시기하는 사람이 신고 한거 같아요. 다들 조심 하시길 바랍니다.,1
4.0,개인적으로 면을 좋아하는데 여기도 맛있네요^^-,1
5.0,,1
1.0,가게 이사하고 첨으로 갔는데 조개에서 모래가 계속나옴 해감을 제대로 안했나봄. 손님도 예전에 비해줄었음. 다시는 안가고 싶음,0
5.0,쭈구미보다 칼국수가 대박임 국물 ㅅㅅ,1
2.0,줄서서 먹을맛은 아니었습니다,0
2.0,칼국수랑 쭈꾸미는 괜찮은데김치가 너무 매움맛있게 매운게 아니라 짜증나게매워서김치개선좀 해주세요,0
5.0,존맛,1
4.0,"경남사람들 경남에서 먹던 바지락칼국수 생각하면 안됩니다. 처음 먹었는데, 진심 대전이 왜 칼국수가 유명한지 한입에 알 수 있는 집이었습니다.정말 맛있었습니다ㅎ호ㅎ근데 음식 주실때, 노란 고무장갑끼신 엄지손가락이 국물에 조금 담궈진 상태로 주셨습니다.맛집 ⭐️⭐️⭐️⭐️⭐️ !!!",1
4.0,국물 좋네요~,1
5.0,또먹구싶어요,1
2.0,5-60대 남자사장 반말 조심,0
5.0,칼국수 깔끔해서 괜찮네요 혼자 드실거면 1시이후에 찾아가세요 사람많아요,1
4.0,칼국수 맛있고 쭈꾸미 미친 개존맛 같이나오는 김이랑 싸먹으면 천상의맛칼국수도 국물맛 넘 좋아....^^,1
5.0,마이 페이브릿,1
3.0,"두명에서 칼국수1, 주꾸미2 시켜먹었어요맛있는데 위생 조금만 더 신경 쓰셨으면 좋겠어요수저통에 숟가락 꺼냈는데 손톱만한 파가..ㅋㅋ옆 테이블 손님은 냅킨으로 그릇 닦고있구요점심때가면 20ㅡ30분 대기 있어요~",0
